timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2025-10-20T00:11:08.512293,8544,0.8357340693473816,yolov5n,54.4,2,0.06276774406433105,484.50646901130676,2038.84330534935,-2417.194193457259
2025-10-20T00:11:08.610790,8545,0.40662115812301636,yolov5n,47.3,2,0.05896806716918945,484.53122901916504,2038.9418303966522,-2418.5875139932946
2025-10-20T00:11:08.726894,8546,0.792383462190628,yolov5n,49.7,2,0.06850147247314453,484.5692353248596,2039.0578944683075,-2417.551375318349
2025-10-20T00:11:08.824369,8547,0.7705366441181728,yolov5n,46.4,7,0.05521559715270996,484.5590410232544,2039.15540766716,-2417.5222506793666
2025-10-20T00:11:08.924415,8548,0.6362436264753342,yolov5n,46.4,4,0.06025123596191406,484.58579540252686,2039.2554533481598,-2417.7903154596
2025-10-20T00:11:08.997739,8549,0.7436362504959106,yolov5n,50.5,1,0.04716944694519043,484.6082694530487,2039.328776359558,-2417.7952929758185
2025-10-20T00:11:09.080280,8550,0.642794805765152,yolov5n,54.0,5,0.06199502944946289,484.6614406108856,2039.4113087654114,-2418.1619899438783
2025-10-20T00:11:09.179441,8551,0.4753779470920563,yolov5n,51.0,2,0.06331110000610352,484.69097113609314,2039.5104653835297,-2418.6986572646683
2025-10-20T00:11:09.274904,8552,0.8787910342216492,yolov5n,46.4,1,0.05862736701965332,484.72021102905273,2039.605943441391,-2418.2198455124058
2025-10-20T00:11:09.370690,8553,0.8321927785873413,yolov5n,53.2,2,0.06188631057739258,484.74551033973694,2039.7017261981964,-2418.3929401949645
2025-10-20T00:11:09.471548,8554,0.49778610467910767,yolov5n,50.6,3,0.06838631629943848,484.77911734580994,2039.8025867938995,-2418.9153067448133
2025-10-20T00:11:09.907804,8555,0.6043609589338302,yolov5n,58.8,10,0.3927574157714844,485.1350476741791,2040.2388441562653,-2420.568456739144
2025-10-20T00:11:10.010749,8556,0.8151788711547852,yolov5n,50.6,1,0.0614323616027832,485.1630108356476,2040.341787815094,-2420.49745449445
2025-10-20T00:11:10.093371,8557,0.5600328743457794,yolov5n,51.6,4,0.05493879318237305,485.189825296402,2040.424409866333,-2420.8866726609585
2025-10-20T00:11:06.419785,8528,0.5857242494821548,yolov5n,51.5,14,0.04443931579589844,483.50029015541077,2036.750823020935,-2412.4133140285335
