timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2025-10-20T13:35:37.222317,809,0.8505781888961792,yolov5n,48.7,1,0.23822712898254395,0.3556039333343506,293.8679986000061,0.708576003710429
2025-10-20T13:35:33.559333,799,0.6657164891560873,yolov5n,29.3,3,0.5530858039855957,1.13551664352417,290.2051029205322,-0.10531652685923659
2025-10-20T13:35:33.896422,800,0.7350171854098638,yolov5n,52.9,6,0.2815845012664795,1.023193597793579,290.54220151901245,0.18863003620985483
2025-10-20T13:35:34.472268,801,0.6069340507189432,yolov5n,55.2,3,0.5131509304046631,1.1500837802886963,291.11803436279297,-0.19323320969118896
2025-10-20T13:35:34.625985,802,0.5144631266593933,yolov5n,61.5,1,0.1411151885986328,0.852470874786377,291.27175855636597,0.09642375177807277
2025-10-20T13:35:34.767795,803,0.8116310636202494,yolov5n,55.9,3,0.12283205986022949,0.5279557704925537,291.41356468200684,0.5738778577910528
2025-10-20T13:35:34.875841,804,0.7386206388473511,yolov5n,39.2,1,0.07336997985839844,0.20842695236206055,291.5215516090393,0.6783834430906508
2025-10-20T13:35:38.054059,810,0.7282860279083252,yolov5n,59.0,1,0.7263741493225098,0.7620184421539307,294.6998279094696,0.36049800448947483
2025-10-20T13:35:38.368354,811,0.8400751650333405,yolov5s,49.0,2,0.2753629684448242,0.5450398921966553,295.01404786109924,0.5928307804796431
2025-10-20T13:35:38.501796,812,0.7106143136819204,yolov5s,49.0,3,0.09907054901123047,0.2615237236022949,295.1475729942322,0.6208789116806455
2025-10-20T13:35:39.577108,814,0.8679763674736023,yolov5s,43.7,2,0.10785889625549316,0.4060835838317871,296.2228591442108,0.6979299320114983
2025-10-20T13:35:40.182570,815,0.5558421090245247,yolov5s,50.4,12,0.531618595123291,0.5905499458312988,296.8283476829529,0.2833143613404698
2025-10-20T13:35:40.519483,816,0.8952120244503021,yolov5s,57.5,2,0.29674839973449707,0.47714972496032715,297.1652545928955,0.6856843994723426
2025-10-20T13:35:41.061504,817,0.7519223093986511,yolov5s,53.8,6,0.48749518394470215,0.5941369533538818,297.7072842121124,0.47740177975760567
2025-10-20T13:35:41.736620,818,0.6714761257171631,yolov5s,54.4,5,0.6153049468994141,0.8191463947296143,298.38238286972046,0.2719503508673774
2025-10-20T13:35:42.257231,819,0.9324653446674347,yolov5s,51.4,2,0.46949315071105957,0.9174416065216064,298.90299797058105,0.4783311188220978
2025-10-20T13:35:36.394486,805,0.6359687546888987,yolov5n,26.3,3,0.7052814960479736,1.2679097652435303,293.0402500629425,-0.39985023997916724
2025-10-20T13:35:39.428818,813,0.7175956219434738,yolov5s,43.1,12,0.6911053657531738,0.7351665496826172,296.0745928287506,0.364725316564242
2025-10-20T13:35:59.923506,854,0.7568839311599731,yolov5s,55.2,5,0.7980759143829346,1.6461975574493408,316.56928157806396,-1.0
2025-10-20T13:36:00.099556,855,0.671909989679561,yolov5s,47.7,17,0.13745903968811035,1.3016116619110107,316.7453327178955,-0.43131273091974
2025-10-20T13:36:00.240299,856,0.711768701672554,yolov5s,50.2,4,0.1063075065612793,0.9560134410858154,316.8860778808594,0.236205678847101
2025-10-20T13:36:00.394319,857,0.6047973025728155,yolov5s,48.3,27,0.1148521900177002,0.672332763671875,317.0400941371918,0.2868346560884405
2025-10-20T13:36:00.552875,858,0.8559262156486511,yolov5s,45.3,3,0.12292695045471191,0.3730282783508301,317.19864869117737,0.7042438387870789
2025-10-20T13:35:53.472684,842,0.8053562194108963,yolov5s,31.4,4,0.5901787281036377,1.157747745513916,310.1184389591217,-0.010138956121760245
2025-10-20T13:35:53.978200,843,0.6094662589686257,yolov5s,54.2,7,0.457517147064209,1.116959810256958,310.6239809989929,-0.12445312762590371
2025-10-20T13:35:54.128777,844,0.6940374416964394,yolov5s,47.4,7,0.1112070083618164,0.7787439823150635,310.7745523452759,0.3169574515214042
2025-10-20T13:35:54.263726,845,0.7515676096081734,yolov5s,49.1,4,0.1008145809173584,0.42162632942199707,310.90950536727905,0.5728863154848416
2025-10-20T13:36:01.735235,859,0.685287743806839,yolov5n,27.0,2,0.5691976547241211,1.093123197555542,318.38098669052124,-0.0009584650580361509
2025-10-20T13:36:01.845387,860,0.8992220759391785,yolov5n,47.6,1,0.078887939453125,0.7301459312438965,318.4911639690399,0.5491410030259026
2025-10-20T13:36:01.979602,861,0.7098798632621766,yolov5n,50.3,10,0.11547064781188965,0.3846297264099121,318.62538385391235,0.5517522374788921
2025-10-20T13:35:56.965391,849,0.6769759995596749,yolov5s,30.4,7,0.6457841396331787,1.183145523071289,313.61113119125366,-0.18931468029222337
