2025-10-21T13:08:01.901886,1,0.6206973095734915,yolov5s,9.2,6,2.1454601287841797,3.3192877769470215,2.1479737758636475,-1.0
2025-10-21T13:08:02.074713,2,0.8854534029960632,yolov5s,56.8,2,0.14026618003845215,3.3128201961517334,2.320801258087158,-1.0
2025-10-21T13:08:02.225117,3,0.6014896829922994,yolov5s,54.5,3,0.11739468574523926,3.1555113792419434,2.471205472946167,-1.0
2025-10-21T13:08:02.405623,4,0.5640431791543961,yolov5s,54.0,10,0.13068580627441406,3.0489661693573,2.6517112255096436,-1.0
2025-10-21T13:08:02.675374,5,0.5876516948143641,yolov5s,59.0,6,0.2260584831237793,2.9766101837158203,2.921461343765259,-1.0
2025-10-21T13:08:02.956005,6,0.6217461377382278,yolov5s,62.9,2,0.2040543556213379,2.9510068893432617,3.2020928859710693,-1.0
2025-10-21T13:08:03.110176,7,0.5103908429543177,yolov5s,56.5,6,0.1286938190460205,2.7844502925872803,3.356264352798462,-1.0
2025-10-21T13:08:05.784883,8,0.736350804567337,yolov5m,37.2,2,2.6161770820617676,5.146394729614258,6.030970811843872,-1.0
2025-10-21T13:08:06.108548,9,0.898948093255361,yolov5m,54.4,3,0.26151466369628906,5.131596803665161,6.354636907577515,-1.0
2025-10-21T13:08:06.443633,10,0.7326578458150228,yolov5m,58.2,15,0.288632869720459,5.113140821456909,6.689720869064331,-1.0
2025-10-21T13:08:06.675107,11,0.8728080689907074,yolov5m,61.9,6,0.21314454078674316,5.005374908447266,6.921195030212402,-1.0
2025-10-21T13:08:07.002539,12,0.9361441731452942,yolov5m,57.8,1,0.28179359436035156,4.986872673034668,7.248627662658691,-1.0
2025-10-21T13:08:07.286576,13,0.872920572757721,yolov5m,58.7,3,0.25630998611450195,4.919758081436157,7.532664060592651,-1.0
2025-10-21T13:08:07.657172,14,0.8407039642333984,yolov5m,58.5,1,0.3335998058319092,4.880820035934448,7.903260231018066,-1.0
2025-10-21T13:08:08.115647,15,0.7006250619888306,yolov5m,69.5,4,0.39260339736938477,4.9750049114227295,8.361735105514526,-1.0
2025-10-21T13:08:08.570608,16,0.7929405272006989,yolov5m,57.5,2,0.40529632568359375,5.092787504196167,8.816696643829346,-1.0
2025-10-21T13:08:08.871782,17,0.9064537882804871,yolov5m,55.3,3,0.24638938903808594,5.02341103553772,9.117870092391968,-1.0
2025-10-21T13:08:09.148877,18,0.6438886991568974,yolov5m,57.6,7,0.2501194477081299,4.928469657897949,9.394965648651123,-1.0
2025-10-21T13:08:09.937982,19,0.9450727105140686,yolov5m,61.4,1,0.7328031063079834,5.352036714553833,10.184069871902466,-1.0
2025-10-21T13:08:10.213165,20,0.9362346827983856,yolov5m,61.9,2,0.25254106521606445,5.285198211669922,10.459253311157227,-1.0
