2025-10-21T19:51:46.544740,1,0.6206973095734915,yolov5s,12.3,6,2.1832451820373535,3.175762414932251,2.1886823177337646,-1.0
2025-10-21T19:51:49.146968,2,0.9022809565067291,yolov5m,34.6,2,2.5647664070129395,5.592978239059448,4.790914297103882,-1.0
2025-10-21T19:51:52.298053,3,0.6282218098640442,yolov5l,43.2,2,3.1112663745880127,8.445632696151733,7.941999673843384,-1.0
2025-10-21T19:51:52.901827,4,0.7031201094388961,yolov5l,57.5,10,0.5406997203826904,8.757297039031982,8.545772075653076,-1.0
2025-10-21T19:51:53.752060,5,0.6542715728282928,yolov5l,61.4,5,0.8007998466491699,9.273130655288696,9.39600658416748,-1.0
2025-10-21T19:51:54.429759,6,0.7368709146976471,yolov5l,61.8,2,0.6460306644439697,9.642478942871094,10.073705911636353,-1.0
2025-10-21T19:51:54.973074,7,0.46544477343559265,yolov5l,61.9,7,0.5145995616912842,9.866670846939087,10.617019891738892,-1.0
2025-10-21T19:51:55.938657,8,0.8094803392887115,yolov5l,60.3,2,0.9120581150054932,10.51954460144043,11.582603454589844,-1.0
2025-10-21T19:51:56.928122,9,0.8330104649066925,yolov5l,60.7,4,0.9276576042175293,11.17156982421875,12.572067737579346,-1.0
2025-10-21T19:51:57.470673,10,0.7591197453439236,yolov5l,60.6,16,0.4847588539123535,11.373701572418213,13.114619493484497,-1.0
2025-10-21T19:51:57.858210,11,0.8911575376987457,yolov5l,62.5,6,0.36932921409606934,11.409012079238892,13.502156972885132,-1.0
2025-10-21T19:51:58.348238,12,0.9457538723945618,yolov5l,59.7,1,0.4475893974304199,11.552634716033936,13.99218463897705,-1.0
2025-10-21T19:51:58.901565,13,0.8543044924736023,yolov5l,63.5,3,0.5222220420837402,11.755054950714111,14.545487880706787,-1.0
2025-10-21T19:51:59.626492,14,0.91252201795578,yolov5l,65.0,1,0.6803181171417236,12.106786012649536,15.270437955856323,-1.0
2025-10-21T19:52:00.368258,15,0.6613547035626003,yolov5l,60.2,7,0.6898603439331055,12.485015630722046,16.01220464706421,-1.0
2025-10-21T19:52:00.848935,16,0.8057405352592468,yolov5l,59.5,2,0.4313960075378418,12.626379489898682,16.49288249015808,-1.0
2025-10-21T19:52:01.497140,17,0.9261849125226339,yolov5l,59.4,3,0.5875265598297119,12.903106212615967,17.141086101531982,-1.0
2025-10-21T19:52:02.083044,18,0.6635112379278455,yolov5l,66.5,7,0.5541987419128418,13.116487979888916,17.72698998451233,-1.0
2025-10-21T19:52:02.638400,19,0.9484550952911377,yolov5l,60.8,1,0.48242759704589844,13.306681156158447,18.28234601020813,-1.0
2025-10-21T19:52:03.173229,20,0.9328473508358002,yolov5l,62.4,2,0.5074703693389893,13.50223970413208,18.81717562675476,-1.0
2025-10-21T19:52:03.670117,21,0.6788046061992645,yolov5l,61.1,9,0.4601128101348877,13.632609128952026,19.314064025878906,-1.0
2025-10-21T19:52:04.207770,22,0.7424512964028579,yolov5l,62.9,13,0.4956395626068115,13.828272342681885,19.85171627998352,-1.0
2025-10-21T19:52:04.806808,23,0.9290291965007782,yolov5l,60.5,2,0.5337157249450684,14.04245114326477,20.45075511932373,-1.0
2025-10-21T19:52:05.316726,24,0.6509493965851633,yolov5l,58.8,19,0.44756174087524414,14.220260858535767,20.96067190170288,-1.0
2025-10-21T19:52:05.816398,25,0.7339053452014923,yolov5l,65.0,2,0.46077895164489746,14.364301204681396,21.460345029830933,-1.0
2025-10-21T19:52:06.422990,26,0.5601734840869903,yolov5l,60.9,25,0.5629692077636719,14.617607593536377,22.066935539245605,-1.0
2025-10-21T19:52:07.349493,27,0.7537045776844025,yolov5l,64.9,2,0.899200439453125,15.186275720596313,22.99343967437744,-1.0
2025-10-21T19:52:07.817914,28,0.8960440854231516,yolov5l,64.5,12,0.44030022621154785,15.235055685043335,23.46186065673828,-1.0
2025-10-21T19:52:08.312968,29,0.7684569396078587,yolov5l,62.3,8,0.4745473861694336,15.374723434448242,23.95691442489624,-1.0
2025-10-21T19:52:09.092026,30,0.9297478199005127,yolov5l,59.4,2,0.723698616027832,15.78101396560669,24.73597288131714,-1.0
2025-10-21T19:52:09.531839,31,0.6305179993311564,yolov5l,62.4,3,0.4140126705169678,15.849064588546753,25.175785541534424,-1.0
2025-10-21T19:52:10.002645,32,0.7724585864279006,yolov5l,60.5,9,0.4336392879486084,15.948142766952515,25.646591663360596,-1.0
2025-10-21T19:52:10.543568,33,0.7434738203883171,yolov5l,59.8,8,0.49320292472839355,16.10483741760254,26.18751335144043,-1.0
2025-10-21T19:52:11.274793,34,0.7511336505413055,yolov5l,62.9,7,0.6791849136352539,16.43508505821228,26.918739080429077,-1.0
2025-10-21T19:52:12.286349,35,0.5297042003699711,yolov5l,66.4,7,0.9408600330352783,17.039548873901367,27.930295705795288,-1.0
2025-10-21T19:52:12.787934,36,0.7378363311290741,yolov5l,62.1,2,0.4664647579193115,17.149269342422485,28.431880235671997,-1.0
2025-10-21T19:52:13.409161,37,0.8914694041013718,yolov5l,60.1,4,0.5695240497589111,17.325564861297607,29.053106784820557,-1.0
2025-10-21T19:52:13.868327,38,0.6358020901679993,yolov5l,63.4,2,0.4428229331970215,17.37880849838257,29.512274503707886,-1.0
2025-10-21T19:52:14.361890,39,0.5839198132356008,yolov5l,58.9,15,0.4446289539337158,17.41921854019165,30.005836486816406,-1.0
2025-10-21T19:52:14.836636,40,0.7651553452014923,yolov5l,63.1,2,0.4544544219970703,17.467732191085815,30.48058319091797,-1.0
2025-10-21T19:52:15.565862,41,0.8948327600955963,yolov5l,61.1,2,0.6888232231140137,17.747443437576294,31.20980930328369,-1.0
2025-10-21T19:52:16.088806,42,0.8958616256713867,yolov5l,60.1,1,0.47922182083129883,17.82228398323059,31.732753038406372,-1.0
2025-10-21T19:52:17.176125,43,0.7511869777332653,yolov5l,65.6,11,1.0311856269836426,18.4566707611084,32.82007074356079,-1.0
2025-10-21T19:52:17.659104,44,0.8383811513582865,yolov5l,64.7,3,0.4538733959197998,18.444520711898804,33.30299258232117,-1.0
2025-10-21T19:52:18.420803,45,0.9258583188056946,yolov5l,62.6,1,0.7088255882263184,18.74775528907776,34.064749240875244,-1.0
2025-10-21T19:52:19.031710,46,0.9179340302944183,yolov5l,59.8,2,0.5501635074615479,18.905450582504272,34.67565655708313,-1.0
2025-10-21T19:52:19.585919,47,0.8117205165326595,yolov5l,61.0,8,0.5108699798583984,19.026342391967773,35.229865312576294,-1.0
