timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2025-10-19T17:33:32.714803,3236,0.9364686608314514,yolov5n,52.4,1,0.09759736061096191,25.518667697906494,1113.9911530017853,-122.15674723548514
2025-10-19T17:33:36.105102,3258,0.5456384062767029,yolov5n,50.6,5,0.06855392456054688,26.00465416908264,1117.3813436031342,-124.97750741599069
2025-10-19T17:33:36.286434,3259,0.6260574907064438,yolov5n,53.1,4,0.14511871337890625,26.053738355636597,1117.562772512436,-125.14250901891003
2025-10-19T17:33:36.604209,3260,0.6507238745689392,yolov5n,52.2,4,0.27247023582458496,26.240129947662354,1117.8805441856384,-126.0497996632193
2025-10-19T17:33:36.757494,3261,0.5976098908318414,yolov5n,47.3,9,0.11417984962463379,26.26655673980713,1118.0338399410248,-126.23504747554645
2025-10-19T17:33:36.860491,3262,0.7123333116372427,yolov5n,50.6,3,0.0751945972442627,26.23917293548584,1118.1368401050568,-125.9834051700535
2025-10-19T17:33:36.947751,3263,0.6127716124057769,yolov5n,46.6,5,0.05872225761413574,26.19389009475708,1118.224100112915,-125.85655289205512
2025-10-19T17:33:37.031350,3264,0.8681110143661499,yolov5n,45.1,1,0.05554533004760742,26.147889614105225,1118.3076939582825,-125.37121131683766
2025-10-19T17:33:37.121027,3265,0.665897799389703,yolov5n,51.1,7,0.06705689430236816,26.118494987487793,1118.3973655700684,-125.42645154569993
2025-10-19T17:33:37.221156,3266,0.6564395278692245,yolov5n,48.1,2,0.0657050609588623,26.093852281570435,1118.497484922409,-125.31269641084701
2025-10-19T17:33:35.200997,3251,0.5182029120624065,yolov5n,46.6,8,0.20169854164123535,26.00343656539917,1116.47731590271,-124.99885489787563
2025-10-19T17:33:35.311067,3252,0.712445338567098,yolov5n,50.6,6,0.07953214645385742,25.987353086471558,1116.587412595749,-124.72419515715022
2025-10-19T17:33:35.430928,3253,0.6557590464750925,yolov5n,53.0,3,0.09584903717041016,25.98274254798889,1116.707240819931,-124.75782877988155
2025-10-19T17:33:35.530538,3254,0.9354478418827057,yolov5n,49.3,2,0.06900334358215332,25.950027465820312,1116.8068850040436,-124.3145647372063
2025-10-19T17:33:35.615684,3255,0.7634694948792458,yolov5n,50.7,4,0.05820608139038086,25.902565956115723,1116.8920290470123,-124.2492357729941
2025-10-19T17:33:35.705000,3256,0.6820682287216187,yolov5n,47.8,3,0.06332206726074219,25.863263845443726,1116.9813418388367,-124.13412668230211
2025-10-19T17:33:36.001585,3257,0.554816722869873,yolov5n,52.3,1,0.24597620964050293,26.033782482147217,1117.2779259681702,-125.11397051907898
2025-10-19T17:33:37.316136,3267,0.8145174980163574,yolov5n,48.6,1,0.06326770782470703,26.074655055999756,1118.5924577713013,-125.05863240883254
2025-10-19T17:33:37.440242,3268,0.7096795042355856,yolov5s,50.6,3,0.09973359107971191,26.073782920837402,1118.7165892124176,-125.15910973116222
2025-10-19T17:33:37.572269,3269,0.6903084133352552,yolov5s,52.3,7,0.11241412162780762,26.083861589431763,1118.8486161231995,-125.22887411464103
